emp_title,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,balance,paid_total,paid_principal,paid_interest,paid_late_fees,risk_category
sushi chef,3.4711498644561525,NY,OWN,98295.22985589829,Not Verified,5.239440485220626,66895.16795526579,Verified,14.453738997772845,0.10743917600962449,26.61887764805807,1998.8384582170168,4.191066817834926,30.04024506926634,4.087611164298858,330797.74012127944,111251.20254914516,0.05469398882819045,0.0,24.18817515727675,0.0,0.0,1.986584605620595,5.871771713445392,7.868686958967899,3.8147449176271113,0.0,0.0,5.128869217872688,1049.0593081417974,9.06921292678031,1.6235388001467017,7.546405121937458,1.2701827299483794,100.0,0.0,0.0,debt_consolidation,individual,17001.981208265555,38.42844388928561,12.254172661117531,93.96,A,D5,Feb-2018,Late (31-120 days),whole,Cash,6088.297013237192,1429.6142530125076,1474.6964168502868,0.0,4.392874743057236,High
mechanical designer,9.882660409029164,NY,MORTGAGE,53102.528941295255,Verified,28.07774408804691,260256.06344034447,Not Verified,2.68,1.0904664740788959,39.851814311980036,2003.6484614144151,0.0,23.527654674046275,3.836235998332411,428035.10120228876,0.0,0.0,0.0,69.28974808003355,0.0,177.86436209737923,7.671325510768,10.130465128788307,3.265157975887125,12.450802213301968,0.0,0.0,2.564041218636811,37308.45227522009,11.371245910167163,12.2065249420676,0.0,0.0,100.0,0.33030689813857567,0.060276970032385524,debt_consolidation,individual,4920.943818828424,57.28468040884397,20.816567041593277,996.3581204686482,E,B5,Jan-2018,Late (31-120 days),whole,Cash,16481.966415341358,291.796023898985,411.21089922055955,58.545579819959585,9.510104343488395,High
senior vice president,2.539324376527171,FL,RENT,98407.36215106498,Verified,19.380356655183743,221007.3148965626,Verified,29.858006179871456,0.13487307342534194,71.82127944999907,2000.1658131971396,2.577581672078485,2.0,5.505325069183031,224533.90332647864,29518.621662244263,0.0,0.4344794455083639,81.0,0.0,0.0,4.928705157736178,0.42889035960699573,0.0,7.485112856157524,0.0,0.0,2.5973065692624138,28598.421624341732,15.038190230364918,12.663429087288547,8.333226751873584,0.0,96.98494315140148,0.0,0.0,debt_consolidation,individual,17423.4693323224,36.0,8.767574883591303,93.96,A,D2,Mar-2018,Late (31-120 days),whole,Cash,6253.670660174053,1083.0308153116507,541.1272898070375,112.62438901385627,0.739906918443495,High
truck driver,7.677957362283499,CA,RENT,32701.58971972623,Not Verified,27.045698115315837,128508.59632747424,Verified,22.468517159205756,0.24800512705813663,49.2217529655039,2005.4241751895383,2.000397910460764,29.363610294469687,15.79883365449222,358197.742822399,37040.69870138058,0.030408630691815625,0.15290042943355664,64.09771784023214,0.0,0.0,5.2011918411339835,0.0,12.045606889864471,10.870574806234686,0.0,0.0,5.144821837104432,19458.166801446532,15.910512336448054,13.883387151690599,1.1419742437341651,0.5965232617862641,86.68499852391287,0.0,0.0,debt_consolidation,individual,3435.6742938255084,60.0,11.97418637682261,614.4454381288348,D,B4,Feb-2018,Late (31-120 days),fractional,Cash,22939.602310649294,718.1978219711094,569.31652858401,591.2880763957492,14.725202434988919,High
carpenter foreman ,4.614887712188238,NJ,RENT,32671.824954433367,Verified,16.444760133730245,141669.27836173054,Verified,14.744504495504588,0.8368399660469443,31.25778564356837,2005.198663476587,3.4025225708497864,32.408310201170124,2.0,343035.49693485926,55924.00040553169,0.012708565049663275,0.48096317819674306,38.68958621492103,0.0,1095.3040195321757,2.4443209541631594,5.347876073650128,7.444074855575613,11.875158238617837,0.0,0.0,0.20334276903495363,60173.01236540092,17.056655392924824,9.098510062074093,5.601868789279887,1.0053340334159167,90.42496641171714,0.0,0.70992708240187,house,individual,3494.2433107522065,42.97634029739138,15.094013949955434,625.6844864313983,D,F3,Mar-2018,Late (31-120 days),whole,Cash,16409.083228742573,1147.0017843833452,553.3417006926591,0.0,0.0,High
president,10.0,MA,RENT,97658.78186604036,Not Verified,2.4650232889782124,34000.0,Verified,29.75402602212845,0.38570290403618945,72.15735322373807,2008.5300055399591,0.0,7.91808888959854,12.76739604734378,597712.8716219761,47760.35471467255,0.09272925462528353,0.0,38.60322583169712,0.0,246.36707391902712,5.698049082725092,11.298808231232115,15.57532482219619,15.717268515851792,0.0,0.0,5.4239654567064655,0.0,4.093904018927062,2.4731833324448296,6.350325130687075,1.4486039334104706,99.15497107054523,0.2085342061914487,0.6458342113412081,moving,individual,11882.978394470434,54.49334432757608,15.591495743476727,704.711660310835,C,F3,Mar-2018,Late (31-120 days),whole,Cash,14449.610191092732,1385.435218083482,37.270686769874885,99.90302437536371,0.0,High
sushi chef,3.366843441657618,NY,MORTGAGE,119369.97649877293,Verified,25.323397070235018,102090.45530515903,Source Verified,20.21094281817504,0.0,18.632054880642865,2004.373539629003,7.0468217975269,19.08706503505883,11.029318371889321,49650.130579142016,0.0,0.0,0.0,41.07068466982059,0.0,39.44670847763993,0.0,5.098211354996293,12.085743384697892,8.422912088971117,0.0,0.0,2.8783979789729,87492.34305425225,6.354319929569198,14.018572894605072,3.767614664859851,0.04153302595727626,82.17019454749438,0.0,0.0,debt_consolidation,joint,13184.313206247158,60.0,19.40220404684034,93.96,C,C3,Jan-2018,Late (31-120 days),whole,Cash,28625.86457728542,1654.57352989761,461.84204611727114,0.0,7.0035863045834335,High
driver,1.8244750314917937,NY,RENT,14400.0,Not Verified,12.597593170813258,181858.67787377533,Source Verified,37.51,0.5681092611101772,7.646813285537487,1995.5451388308234,2.968070659141813,17.494773251687707,7.27525541924647,138944.4016215178,108401.3176658769,0.13395657765121993,0.9637769618437363,23.951797495493427,0.0,870.7157900287929,2.7376119420684453,5.876129368138742,6.943177216001755,7.4766708080676185,0.0,0.0,3.0451028483458873,0.0,17.80054866789937,4.640934393394437,0.10387115409670766,4.903109913116516,73.8052055220475,0.0,0.0,debt_consolidation,individual,33636.076006230396,54.30952595111262,5.31,139.91971795597368,C,C4,Jan-2018,Late (31-120 days),whole,Cash,19449.360106806886,0.0,27.119385057598777,583.4166390951932,0.0,High
electrician ,10.0,FL,MORTGAGE,110931.38612100275,Source Verified,12.18741478823288,104239.62564509385,Source Verified,15.119193177691496,1.296557232851047,34.99999568196837,2004.9344226121316,2.3098256163470854,18.95933003990072,13.792111392375688,302967.33780990663,18637.624128214487,0.14472626021004137,0.3318416617509473,72.2807601895311,0.0,351.4066048469764,0.0,1.6695185983562153,0.0,7.071775874902702,0.0,0.0,4.30616288097397,0.0,12.563354816322635,8.345466243245609,4.207949446139052,0.7065703336086513,100.0,0.0,0.0,credit_card,individual,23391.4573976085,36.0,19.460325439684986,921.139382539795,F,D1,Jan-2018,Late (31-120 days),fractional,Cash,0.0,196.38476218339792,865.0573763090297,237.9405948516552,0.0,High
chef,10.0,UT,RENT,59375.95207506705,Source Verified,26.562282851034134,50402.260156239354,Verified,28.999342074761024,0.653528150157295,21.349683646004323,2013.0,0.0,25.03663114723027,14.09956134886193,178355.67340261105,0.0,0.004505110692081746,0.11726890603699441,71.81826508040423,0.0,1582.8642532894005,0.571685971770939,0.36963061117317153,6.4022326111338685,3.8461399356473986,0.0,0.0,0.2968603534175793,57140.20530170975,12.272720755057207,14.82667861406486,2.1278821128739103,1.5992185669466217,100.0,0.06707401010790195,0.0,debt_consolidation,individual,8044.264445948818,52.48302819524886,22.808537749452494,751.998960403309,D,B4,Mar-2018,Late (31-120 days),whole,Cash,0.0,450.0067180515299,581.4747675522796,285.6386932747539,3.3871205042182653,High
executive assistant ,7.203551294709951,NY,MORTGAGE,127347.69020539065,Not Verified,22.064479827099557,186662.6692417951,Not Verified,8.432332859459695,0.0,75.0,2008.9048399024734,4.038509804819548,6.501814319049943,7.3801038672143395,375229.94759492925,55033.41869888006,0.0,0.4062816720202467,62.941504424711304,0.0,0.0,2.059618952145044,0.21265754324465203,2.4806247895535516,2.0,0.0,0.0,4.402926770496362,83719.02305047704,9.247684254053421,6.320597998527537,3.202032446935663,3.117712127717856,97.44190950144156,0.15048122714050538,0.0,medical,joint,22168.710870325387,36.0,21.740257619949574,523.8229651567837,A,A1,Jan-2018,Late (31-120 days),whole,Cash,19663.00439272139,1221.8904161435514,870.1285588036783,0.0,4.191709605977434,High
construction manger,6.010680048714633,FL,RENT,47771.976403841894,Not Verified,16.291049390322314,72800.00437224215,Not Verified,26.936751802226233,0.618798473632484,25.955338208959112,2000.1127480686919,2.103791742829129,17.06589504303808,16.96238320020248,73108.20237405915,106737.61806567086,0.12113574692083276,0.0,68.66945020255972,0.0,273.23015955681274,0.6655937746277971,6.046467549438384,10.173380165254546,7.118725180679906,0.0,0.0,3.3887345140060274,28909.824412433558,20.414195513473963,5.541179141496641,8.361483983855056,0.0,94.79020775228665,0.21780771958568185,0.24778272558629333,credit_card,individual,3000.0,38.28240487866941,16.216023929635817,691.8781362737877,B,B1,Jan-2018,Late (31-120 days),whole,Cash,0.0,585.8812757666686,75.42220348812799,0.0,7.142612300177257,High
president,6.6010473270995105,NJ,MORTGAGE,145719.1824580278,Source Verified,36.24,35878.947758816794,Not Verified,20.277885560182074,0.0216363391170995,46.95660557146397,1997.0105642053509,4.2536173743918155,16.698101440232662,10.915838609652637,126371.00128894078,0.0,0.3339785486012777,0.20078653371572364,60.12481556451552,0.0,290.031769361729,1.8375331656789216,3.549196892669836,2.3763859847877233,6.389141881188647,0.0,0.0,1.9604945606310862,20695.171542175824,17.672554570487367,10.059140058941058,5.977411970675497,3.4024925826015067,97.28014065342661,0.0,0.4353811124444643,major_purchase,joint,11641.608032528007,37.75462269348079,18.249825961660353,533.1626249424893,D,D3,Mar-2018,Late (31-120 days),whole,Cash,6146.947340836243,1372.3573949792458,505.6195383425135,0.0,6.244221232659646,High
president,1.8140729222908796,NV,MORTGAGE,55229.440440890976,Source Verified,20.247372197908557,34000.0,Not Verified,16.49687696333062,0.5270107340260709,24.66932534144435,1987.9220102329193,4.743354701189904,11.932425838046573,2.0,160761.61077545388,149215.12942345656,0.09189275088287516,0.0869458834806146,38.67215327236592,0.0,0.0,0.0,2.1435619457239814,3.9538076170032257,9.169290978146535,0.0,0.0,2.882110208814735,10175.306944437234,10.257859751874394,7.16566095042375,0.0,1.6669645752340745,97.47379455796037,0.0,0.0,debt_consolidation,individual,31158.67249762451,49.660056688786064,14.054237905968652,210.03149371675391,C,C4,Jan-2018,Late (31-120 days),whole,Cash,28256.76275128893,1894.1252346510912,163.0275073374529,297.6558081625946,0.0,High
construction manger,5.340865780630666,CA,RENT,54744.07811583161,Source Verified,26.887666479865928,138778.29156235073,Not Verified,11.872821402276937,0.4592959959523148,12.43855869708193,1981.6814126061422,1.56639791528172,37.498302590466054,8.67369226168672,1700.0,0.0,0.0,0.0,59.68436441769232,0.0,0.0,5.842083578908836,9.008100770307706,6.316549709607131,6.7208464285834655,0.0,0.0,2.5961053106608105,24669.04401285114,11.107500430545356,1.0,4.419111807208541,2.0562990087632667,100.0,0.18123874197235773,0.25599691937311353,debt_consolidation,individual,18891.146347665464,50.872763228359574,24.336682329663724,212.40566726537583,F,C4,Jan-2018,Late (31-120 days),fractional,Cash,9884.050109714295,1594.859881618549,512.1187475850786,284.055512643015,0.0,High
truck driver,4.549623161535169,CA,RENT,160766.70432452802,Verified,17.591865827821707,59871.55475248482,Not Verified,20.482200360274696,0.3672895223353454,5.678502336244328,2003.744057487234,0.0,16.392701243830288,2.0,275292.83291412605,142799.19627491123,0.09087945951531416,0.06770598406685298,80.89961013927521,0.0,780.9574842021241,4.931823296194651,0.0,8.513300067163406,2.0,0.0,0.0,5.882909249981932,31085.924785425643,2.0,1.0,3.499831228674823,4.8885837419851335,100.0,0.1144378518242806,0.32784317348991543,debt_consolidation,individual,23534.510981181407,36.0,15.99531413079646,300.1937725411758,B,E5,Jan-2018,Late (31-120 days),whole,Cash,23487.34963567609,0.0,1291.2817881169076,392.2748684975631,0.0,High
cjief officer,9.251007685848442,OH,MORTGAGE,39138.89194109969,Verified,24.760030038728928,212229.1799550153,Not Verified,22.90073254408984,0.07465412823306611,23.21275356714869,2002.5795383158318,1.1109900287588574,20.247783760055665,4.968989083928737,135572.6150665252,18262.13017752295,0.0,0.028071674734960056,58.07652490065503,0.0,0.0,4.719544051872143,5.347105531034592,3.900624179505775,16.841176923823127,0.0,0.0,5.484407737541669,0.0,6.77931923261951,7.00592443575185,0.0,1.5376430577575082,90.0361113128306,0.303097978974798,0.0,home_improvement,individual,15014.341525753516,55.12261132659499,6.012706631717585,458.6991338555557,E,B5,Feb-2018,Late (31-120 days),whole,Cash,21596.16866153134,707.894117730789,202.49147539194558,346.66536067579307,26.153946593806328,High
personal trainer,4.373952534588145,IL,RENT,91025.7196055289,Verified,23.77076150301459,187814.17549584742,Source Verified,34.23614955924887,0.36422989939116107,40.006362594311575,2013.0,4.594517358119884,2.7394008197695925,23.55198160197609,229287.7471415339,95517.2890981592,0.04150809393955483,0.6763696665212154,55.75437626110087,0.0,401.9914417193582,0.23919429044112528,2.4419036876212528,0.0,18.31165189161716,0.0,0.0,4.463586979337135,0.0,4.978739986038442,4.055842147064176,5.044469635950005,0.0,89.48933038104379,0.5906819107987473,0.0,debt_consolidation,individual,12460.935197912773,45.3821720762951,20.937258539589884,481.773865038517,C,D2,Jan-2018,Late (31-120 days),whole,Cash,18367.298649747707,0.0,1287.5551430042897,259.5556269356039,0.0,High
sales,5.149857962767252,GA,MORTGAGE,132712.42106942006,Source Verified,20.110769300554708,154992.71719106945,Not Verified,28.309437068367473,0.2572603092442495,40.71622251370425,2003.770649959055,0.0,9.254608731880746,5.692159748168253,1700.0,4050.336274603156,0.0,0.20001504987019406,33.731103024976136,0.0,570.1143744506155,0.0,4.191167090869964,16.132960660522627,13.336561459691863,0.0,0.0,5.0589087699991495,0.0,10.841104594899587,14.205127855627916,4.222200174963076,1.2455045307630779,97.35948395638512,0.16730055895537618,0.8972211549734004,house,individual,16940.29602000594,36.0,15.049167964529126,280.837807870683,B,A1,Mar-2018,Late (31-120 days),whole,Cash,25809.954961722782,0.0,585.8767214689411,703.2169321658097,4.420784331476341,High
senior manager,8.80971014494728,NV,MORTGAGE,44993.12881069773,Verified,6.011110465020957,182007.5392505679,Source Verified,2.68,0.02129816725228434,4.0,2004.2781681618821,0.0,22.551721093996818,20.549989319254877,426919.9000132058,75590.33048766083,0.0,0.21799746214674603,69.39921631792814,0.0,0.0,1.7394262429261524,4.652174309170138,0.0,3.687619661652268,0.0,0.0,5.283002189914265,37881.849283375195,4.810830413002516,9.633446716575163,2.0159705454131633,0.14256864849034934,100.0,0.16101796514953842,0.16624491855829063,debt_consolidation,individual,24006.415826458528,60.0,17.747297207344218,1140.4740836901656,D,B4,Feb-2018,Late (31-120 days),whole,Cash,40000.0,884.4712597081015,117.58999684819196,35.51252415770642,0.0,High
teacher,0.544633990224999,OH,RENT,59700.585769777455,Verified,15.000286437650413,193656.66592022107,Not Verified,24.498984623390143,0.25041015925463533,31.07167955022177,1999.4155294247935,2.7517629434144166,26.188345929635464,2.0,139280.4247607409,81228.54028240837,0.0667611122441232,0.06037377827517598,48.38051959571833,0.0,1369.8650942035033,1.411233566659884,5.399282920632488,14.575849898484112,2.0,0.0,0.0,6.449699858782084,37503.68501045232,2.774889703581593,12.738878765275329,7.764760653542414,3.1331023159083533,81.33934926933051,0.0,0.5173035765335683,home_improvement,individual,7072.588135009493,36.0,25.87088386716293,93.96,D,D3,Feb-2018,Late (31-120 days),whole,Cash,22935.192699118415,2351.74039509435,732.6706202494258,300.39952156967706,7.567382722891039,High
sales,1.543728213654724,CA,MORTGAGE,130410.7856450079,Source Verified,34.683307087094576,184894.80092682983,Verified,27.74691517880665,0.6666447660220932,28.961868496067886,1990.7043646820039,1.2151512670866582,2.0,2.0,32331.615483375528,76293.4144819361,0.0,0.07006469770853539,76.50199113533122,0.0,0.0,4.179571192620059,2.250765063822169,5.049751600157792,6.793879129572476,0.0,0.0,5.7128620947412,16700.342337294485,6.356346787963307,7.141808629055722,0.16643201849802747,1.2546263038423142,97.95386462085659,0.0,0.4879697168373556,major_purchase,individual,27365.31742359417,50.578524420719305,8.765392625859231,573.8185878158977,B,C4,Mar-2018,Late (31-120 days),whole,Cash,17844.351407744743,2471.4157246006325,1101.052457721516,452.17220757915567,18.724987469225994,High
emergency truck driver,4.737708750340729,GA,MORTGAGE,132747.25068421857,Source Verified,8.68795785102035,55521.88788110511,Not Verified,11.637574974681712,0.0,30.507552854121318,2008.460085522326,9.19441971166225,26.293909063920808,2.636073940631664,20791.919566676544,64586.41418427767,0.0,0.36719027623459954,43.03179707441006,0.0,380.2394319235807,5.421978688576138,4.613459821866205,9.64227526441054,10.574157457588857,0.0,0.0,3.134185927548251,18825.273321061515,4.839277367538144,11.695657902963543,7.2721243538699625,0.0,95.1748841998102,0.06294594896470751,0.17326444862664142,credit_card,individual,28672.439802875924,52.585035172936365,9.72787057004037,910.7114133476373,C,C4,Jan-2018,Late (31-120 days),whole,Cash,18700.501161173506,0.0,158.44809539623776,554.702695406155,3.8170370634343325,High
machine operator,0.49961441831912445,MD,RENT,93166.1367544417,Source Verified,30.631222384388195,34000.0,Source Verified,25.46798429275283,0.3865878242280254,7.354853714459335,1992.1060823276466,0.0,2.6810325992602593,10.983688231401064,47812.16448128929,0.0,0.08064543209537117,0.26463800335597165,81.0,0.0,473.91069906269723,0.0,7.038958067143172,2.434143978182856,18.26341524068873,0.0,0.0,0.0,74515.41368447547,8.021182497649,6.576165996888828,6.709380644216424,1.22672320027219,86.03677929532878,0.1558816764190914,0.4345738619471692,debt_consolidation,individual,35037.4759948436,60.0,26.733394586333674,721.8212221667286,B,D5,Mar-2018,Late (31-120 days),whole,Cash,0.0,1023.6841762361192,178.1800930970452,540.8833708156542,0.0,High
